,date_id,iid,match,wave,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,field_cd,age,race,income,zipcode,samerace,goal,from,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,imprace,imprelig,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,zipcode_area,latitude,longitude
2701,9-11-20-14,198,0,9,20.0,16.0,18.0,16.0,16.0,14.0,13.0,23.0,4.0,Not provided,10025,0,2.0,China,3.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,8.0,5.0,7.0,9.0,9.0,7.0,7.0,100,40.79768421437861,-73.9676356738078
2702,9-6-20-14,198,0,9,13.51,18.92,21.62,13.51,13.51,18.92,13.0,23.0,4.0,Not provided,10025,1,2.0,China,3.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,8.0,5.0,7.0,9.0,9.0,7.0,7.0,100,40.79768421437861,-73.9676356738078
2703,9-9-20-14,198,0,9,21.43,16.67,21.43,16.67,11.9,11.9,13.0,23.0,4.0,Not provided,10025,0,2.0,China,3.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,8.0,5.0,7.0,9.0,9.0,7.0,7.0,100,40.79768421437861,-73.9676356738078
2704,9-18-20-14,198,0,9,23.81,23.81,23.81,23.81,2.38,2.38,13.0,23.0,4.0,Not provided,10025,0,2.0,China,3.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,8.0,5.0,7.0,9.0,9.0,7.0,7.0,100,40.79768421437861,-73.9676356738078
2705,9-7-20-14,198,0,9,18.6,20.93,23.26,23.26,2.33,11.63,13.0,23.0,4.0,Not provided,10025,0,2.0,China,3.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,8.0,5.0,7.0,9.0,9.0,7.0,7.0,100,40.79768421437861,-73.9676356738078
2706,9-2-20-14,198,0,9,17.78,17.78,17.78,17.78,13.33,15.56,13.0,23.0,4.0,Not provided,10025,0,2.0,China,3.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,8.0,5.0,7.0,9.0,9.0,7.0,7.0,100,40.79768421437861,-73.9676356738078
2707,9-4-20-14,198,0,9,14.0,20.0,18.0,16.0,14.0,18.0,13.0,23.0,4.0,Not provided,10025,1,2.0,China,3.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,8.0,5.0,7.0,9.0,9.0,7.0,7.0,100,40.79768421437861,-73.9676356738078
2708,9-15-20-19,199,0,9,17.02,21.28,17.02,21.28,14.89,8.51,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2709,9-17-20-19,199,1,9,14.89,19.15,21.28,19.15,14.89,10.64,7.0,30.0,2.0,29998.0 and 39998.0,10012,0,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2710,9-4-20-19,199,0,9,7.5,17.5,20.0,22.5,12.5,20.0,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2711,9-10-20-19,199,1,9,21.28,17.02,21.28,12.77,6.38,21.28,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2712,9-1-20-19,199,0,9,20.51,5.13,23.08,12.82,17.95,20.51,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2713,9-18-20-19,199,1,9,16.28,16.28,18.6,16.28,16.28,16.28,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2714,9-6-20-19,199,0,9,16.67,16.67,16.67,16.67,14.81,18.52,7.0,30.0,2.0,29998.0 and 39998.0,10012,0,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2715,9-13-20-19,199,1,9,15.56,17.78,17.78,17.78,17.78,13.33,7.0,30.0,2.0,29998.0 and 39998.0,10012,0,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2716,9-8-20-19,199,0,9,9.52,19.05,23.81,19.05,4.76,23.81,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2717,9-2-20-19,199,0,9,17.39,17.39,19.57,19.57,10.87,15.22,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2718,9-20-20-19,199,0,9,17.24,17.24,17.24,17.24,13.79,17.24,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2719,9-5-20-19,199,0,9,14.71,14.71,14.71,14.71,20.59,20.59,7.0,30.0,2.0,29998.0 and 39998.0,10012,0,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2720,9-19-20-19,199,1,9,25.64,17.95,15.38,20.51,10.26,10.26,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2721,9-16-20-19,199,0,9,20.0,16.0,18.0,16.0,16.0,14.0,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2722,9-11-20-19,199,0,9,13.51,18.92,21.62,13.51,13.51,18.92,7.0,30.0,2.0,29998.0 and 39998.0,10012,0,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2723,9-14-20-19,199,0,9,21.43,16.67,21.43,16.67,11.9,11.9,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2724,9-3-20-19,199,0,9,23.81,23.81,23.81,23.81,2.38,2.38,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2725,9-12-20-19,199,0,9,18.6,20.93,23.26,23.26,2.33,11.63,7.0,30.0,2.0,29998.0 and 39998.0,10012,0,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2726,9-7-20-19,199,0,9,17.78,17.78,17.78,17.78,13.33,15.56,7.0,30.0,2.0,29998.0 and 39998.0,10012,1,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2727,9-9-20-19,199,0,9,14.0,20.0,18.0,16.0,14.0,18.0,7.0,30.0,2.0,29998.0 and 39998.0,10012,0,4.0,New York,3.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,2.0,1.0,9.0,7.0,9.0,7.0,9.0,100,40.7250233654026,-73.99806381407792
2728,9-14-20-18,200,0,9,17.02,21.28,17.02,21.28,14.89,8.51,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2729,9-16-20-18,200,0,9,14.89,19.15,21.28,19.15,14.89,10.64,8.0,25.0,2.0,29998.0 and 39998.0,95404,0,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2730,9-3-20-18,200,0,9,7.5,17.5,20.0,22.5,12.5,20.0,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2731,9-9-20-18,200,1,9,21.28,17.02,21.28,12.77,6.38,21.28,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2732,9-20-20-18,200,0,9,20.51,5.13,23.08,12.82,17.95,20.51,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2733,9-17-20-18,200,0,9,16.28,16.28,18.6,16.28,16.28,16.28,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2734,9-5-20-18,200,0,9,16.67,16.67,16.67,16.67,14.81,18.52,8.0,25.0,2.0,29998.0 and 39998.0,95404,0,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2735,9-12-20-18,200,0,9,15.56,17.78,17.78,17.78,17.78,13.33,8.0,25.0,2.0,29998.0 and 39998.0,95404,0,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2736,9-7-20-18,200,0,9,9.52,19.05,23.81,19.05,4.76,23.81,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2737,9-1-20-18,200,0,9,17.39,17.39,19.57,19.57,10.87,15.22,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2738,9-19-20-18,200,1,9,17.24,17.24,17.24,17.24,13.79,17.24,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2739,9-4-20-18,200,0,9,14.71,14.71,14.71,14.71,20.59,20.59,8.0,25.0,2.0,29998.0 and 39998.0,95404,0,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2740,9-18-20-18,200,0,9,25.64,17.95,15.38,20.51,10.26,10.26,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2741,9-15-20-18,200,0,9,20.0,16.0,18.0,16.0,16.0,14.0,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2742,9-10-20-18,200,0,9,13.51,18.92,21.62,13.51,13.51,18.92,8.0,25.0,2.0,29998.0 and 39998.0,95404,0,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2743,9-13-20-18,200,1,9,21.43,16.67,21.43,16.67,11.9,11.9,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2744,9-2-20-18,200,0,9,23.81,23.81,23.81,23.81,2.38,2.38,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2745,9-11-20-18,200,0,9,18.6,20.93,23.26,23.26,2.33,11.63,8.0,25.0,2.0,29998.0 and 39998.0,95404,0,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2746,9-6-20-18,200,0,9,17.78,17.78,17.78,17.78,13.33,15.56,8.0,25.0,2.0,29998.0 and 39998.0,95404,1,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2747,9-8-20-18,200,0,9,14.0,20.0,18.0,16.0,14.0,18.0,8.0,25.0,2.0,29998.0 and 39998.0,95404,0,1.0,Northern California,2.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,1.0,1.0,8.0,10.0,8.0,8.0,8.0,954,38.444630571250215,-122.70325363769908
2748,9-5-20-9,201,0,9,17.02,21.28,17.02,21.28,14.89,8.51,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2749,9-7-20-9,201,0,9,14.89,19.15,21.28,19.15,14.89,10.64,8.0,25.0,2.0,Not provided,7726,0,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2750,9-14-20-9,201,0,9,7.5,17.5,20.0,22.5,12.5,20.0,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2751,9-20-20-9,201,0,9,21.28,17.02,21.28,12.77,6.38,21.28,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2752,9-11-20-9,201,0,9,20.51,5.13,23.08,12.82,17.95,20.51,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2753,9-8-20-9,201,0,9,16.28,16.28,18.6,16.28,16.28,16.28,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2754,9-16-20-9,201,0,9,16.67,16.67,16.67,16.67,14.81,18.52,8.0,25.0,2.0,Not provided,7726,0,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2755,9-3-20-9,201,0,9,15.56,17.78,17.78,17.78,17.78,13.33,8.0,25.0,2.0,Not provided,7726,0,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2756,9-18-20-9,201,0,9,9.52,19.05,23.81,19.05,4.76,23.81,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2757,9-12-20-9,201,0,9,17.39,17.39,19.57,19.57,10.87,15.22,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2758,9-10-20-9,201,0,9,17.24,17.24,17.24,17.24,13.79,17.24,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2759,9-15-20-9,201,0,9,14.71,14.71,14.71,14.71,20.59,20.59,8.0,25.0,2.0,Not provided,7726,0,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2760,9-9-20-9,201,0,9,25.64,17.95,15.38,20.51,10.26,10.26,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2761,9-6-20-9,201,0,9,20.0,16.0,18.0,16.0,16.0,14.0,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2762,9-1-20-9,201,0,9,13.51,18.92,21.62,13.51,13.51,18.92,8.0,25.0,2.0,Not provided,7726,0,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
2763,9-4-20-9,201,0,9,21.43,16.67,21.43,16.67,11.9,11.9,8.0,25.0,2.0,Not provided,7726,1,1.0,New York,2.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,15.38,17.31,17.31,17.31,17.31,8.0,8.0,7.0,8.0,9.0,9.0,8.0,772,46.157057252173914,18.61633189130435
